mktcode,country,market,crop,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
319,Ethiopia,Mekele,Teff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393660121,0.406592526,0.385876682,0.412546959,0.420360571,0.469537334,0.482270807,0.462405195,0.525732311,0.419625196,0.465328989,0.430205429,0.45769969,0.506922306,0.508384978,0.52266775,0.52173913,0.520285604,0.529030552,0.534853715,0.564909537,0.525000825,0.536018931,0.510750924,0.523310617,0.497101138,0.539309176,0.558062591,0.7126089,0.947245701,0.924091054,0.937464858,0.940136766,0.968164066,0.848286116,0.816828688,0.769326101,0.697399527,0.733596951,0.719450115,0.678264425,0.752099242,0.740479549,0.715191394,0.699684347,0.793096885,0.756694291,0.738458144,0.736833819,0.682227816,0.670201358,0.717215395,0.605729313,0.660831897,0.679119638,0.558859721,0.488540932,0.51192363,0.483801714,0.50642985,0.480307397,0.405425637,0.447675668,0.451633606,0.480956945,0.513674366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Ethiopia,Mekele,Wheat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277742709,0.300076737,0.316349352,0.29961511,0.306966302,0.317224004,0.323810399,0.323568896,0.329154142,0.339587693,0.342994341,0.34143288,0.35661961,0.368363542,0.359918568,0.369141154,0.398644833,0.398516633,0.400079355,0.415752269,0.434969332,0.414937759,0.410544274,0.393726622,0.397629392,0.407987975,0.557321466,0.565391743,0.573843184,0.735937045,0.924091054,0.851590214,0.820184747,0.828102317,0.802460335,0.638336493,0.69115418,0.53282415,0.660237256,0.681115103,0.702265919,0.575134714,0.665550071,0.558561993,0.357793132,0.364824567,0.364099763,0.445281591,0.452648981,0.417827298,0.444566901,0.447239796,0.445432653,0.443501451,0.470103335,0.426286183,0.344452278,0.335209779,0.325961405,0.308681052,0.343419789,0.31859149,0.343814913,0.364278159,0.393402667,0.429242832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Ethiopia,Nekemte,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230717353,0.224363516,0.274990011,0.309543072,0.342421803,0.336708182,0.30157515,0,0.202154388,0.242564981,0.246058194,0.242678254,0.241059528,0.253871541,0.273825623,0.274735992,0.280501014,0.278613126,0.261635913,0.21284299,0.238448118,0.23925006,0.23853022,0.240151106,0.243170558,0.251378571,0.257458569,0.270028916,0.303698443,0.369494531,0,0
320,Ethiopia,Nekemte,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.14,0.21,0.15,0.15,0.17,0.17,0.19,0.19,0.19,0.18,0.23,0.19,0.17,0.15,0.17,0.17,0.21,0.18,0.21,0.28,0.23,0.3,0.37,0.29,0.31,0.34,0.36,0.45,0.59,0.7,0.58,0.64,0.65,0.46,0.34,0.3,0.3,0.45,0.28,0.27,0.3,0.3,0.25,0.28,0.28,0.28,0.28,0.28,0.19,0.18,0.19,0.18,0.21,0.17,0.15,0.12,0.14,0.13,0.15,0.15,0.14,0.19,0.2,0.23,0.26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
320,Ethiopia,Nekemte,Teff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.27,0.26,0.29,0.32,0.38,0.34,0.34,0.36,0.37,0.39,0.39,0.35,0.36,0.35,0.34,0.35,0.37,0.34,0.41,0.48,0.44,0.45,0.45,0.44,0.48,0.48,0.56,0.55,0.83,0.88,0.84,0.84,0.83,0.85,0.77,0.84,0.7,0.69,0.66,0.63,0.7,0.67,0.67,0.69,0.69,0.69,0.59,0.58,0.52,0.57,0.5,0.55,0.54,0.51,0.51,0.42,0.44,0.47,0.47,0.42,0.45,0.45,0.51,0.51,0.56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
242,Ethiopia,Yabelo,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143425929,0.114289633,0.11433929,0,0.17071644,0.159002374,0.146444222,0.168711829,0.191908245,0.191981931,0,0.187364987,0.220558233,0.286308927,0.187107212,0.286170271,0.196863311,0.19502259,0.279149667,0.317863954,0.366457611,0.573843184,0.520464671,0.616060703,0.61339031,0.61513856,0.368045474,0.366606245,0.453793715,0.333660639,0.31823968,0.31312065,0.401180362,0.40002489,0.398170187,0.352609309,0.356352607,0.278283547,0.27758391,0.348269339,0.315243604,0.354247028,0.297916077,0.312760634,0.222507361,0.221608285,0.257849681,0.146678108,0.183112622,0.145325467,0.1335981,0.151188036,0.180867804,0.240153698,0.239542474,0.238760356,0.32684011,0.41410807,0.354258183,0.411309846,0.439691864,0.422923011,0.407778076,0,0,0.231033587,0.34487912,0.372815445,0.342604594,0.283599444,0.394911286,0.335296682,0.33436429,0.361040909,0.304042102,0.330487469,0.356566865,0.35548458,0.353437588,0,0.350782515,0.348920226,0.336954254,0.346476336,0.34550944,0.291508104,0.263924665,0,0
242,Ethiopia,Yabelo,Wheat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312326091,0.304153383,0.337423658,0.338661609,0.395256917,0.442796258,0.440858793,0.385976908,0.385415864,0.330189198,0,0,0.379210592,0.402619712,0.423818606,0.418808699,0.626010747,0.624557605,0.667399094,0.66450617,0.666400107,0.868996258,0.865598077,0.806744383,0.714987083,0.681942171,0.6262413,0.624058341,0.622260941,0.530893582,0.528913963,0.497236195,0.397547924,0.396548442,0.395760612,0.433459956,0.43296859,0.372395096,0.417014178,0.370845602,0.406281856,0.405192356,0.330025742,0.219735146,0,0.242905637,0.241900857,0.361735607,0.360230548,0.329370902,0.387985579,0.534829271,0.443687218,0.531387275,0.587585494,0.574530702,0.525007875,0.524286097,0.579952212,0,0.462067173,0.51731868,0.487527889,0.542457274,0.567198888,0.56415898,0.558827803,0.557273816,0.499902797,0.442243057,0.413109336,0.438851526,0.410174516,0.415968854,0,0.458715596,0.456280296,0.454620819,0.479736465,0.504975336,0.477013261,0.422279465,0,0
426,Gabon,Libreville,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.75,0.81,0.83,0.86,0.88,0.93,0.86,0.88,0.92,0.94,0.92,0.93,0.92,1.01,1.21,1.15,1.17,1.16,1.17,1.24,1.13,1.03,1.14,1.09,1.08,1.07,1.08,1.16,1.13,1.1,1.17,1.21,1.39,1.25,1.17,1.14,1.1,1.15,1.13,1.06,1.03,1.11,1.12,1.03,1.14,1.16,1.18,1.13,1.05,1.21,1.15,1.15,1.15,1.11,1.1,1.03,1.11,1.1,1.07,1.04,1.08,1.11,1.09,1.06,1.04,1.02,1.13,1.03,1.03,1.02,1.11,1.06,1.12,1.11,1,1.07,1.14,1.11,1.12,0.98,1.18, ,0
427,Gambia,Banjul,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41527977,0.465065325,0.465651151,0.462945048,0.467185209,0.468142478,0.468410749,0.467351121,0.465964415,0.471488557,0.473066485,0.478930986,0,0.485597697,0.40963592,0.410485644,0.4124135,0.413956674,0.533617118,0.579167022,0.647082014,0.624327798,0.591107557,0.494592396,0.485027793,0.509889717,0.529264822,0.602143631,0.657654722,0.64480744,0.543839912,0.551296009,0.506670116,0.478368687,0.50334381,0.462752859,0.477896344,0.52228197,0.498719095,0.495124007,0.524157308,0.545743841,0.447785906,0.606976866,0.643731691,0.519649723,0.514796696,0.514211197,0.522696633,0.520060549,0.518215963,0.625283836,0.605059108,0.449584066,0.702269384,0.659019311,0.775650534,0,0,0.635935709,0.642071886,0.638710277,0.57426503,0.648258525,0.682831811,0.682047435,0.450638826,0.601052903,0.619327135,0.519635285,0.515596803,0,0.559201141,0,0.482599086,0.422432875,0.418858694,0.507617491,0.52920137,0.543799136,0.504209819,0.598994289,0.614886413,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Gambia,Banjul,Millet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404757479,0.407815642,0.408329353,0.405956372,0.409674568,0.426877639,0.432817227,0.431838118,0.430556785,0.435661159,0.437119183,0.439438926,0,0.445555907,0.395787018,0.396608015,0.398470694,0.399961698,0.516133936,0.548343006,0.612643475,0.709320322,0.671577661,0.494592396,0.467097006,0.509889717,0.529264822,0.602143631,0.675166238,0.530344581,0.558201881,0.643024252,0.619065247,0.62833015,0.452930658,0.475400445,0.474857258,0.52228197,0.485834255,0.482332049,0.397271965,0.647787356,0.52229146,0.550096173,0.521294975,0.550349491,0.545209757,0.544589668,0.553576405,0.550784587,0.548831027,0.625283836,0.605059108,0.437968673,0.601844862,0.633590914,0.621768123,0.622534741,0.609784299,0.610298883,0.616187689,0.638710277,0.631691534,0.5762298,0.610954779,0.610252968,0.576817697,0.441950664,0.550513009,0.433029404,0.429664003,0,0.529663506,0,0.482599086,0.422432875,0.418858694,0.484367835,0.52920137,0.543799136,0.504209819,0.510343134,0.614886413,0,0,0.694415193,0.646793811,0.551780112,0,0,0,0,0,0,0,0
427,Gambia,Banjul,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426503548,0.429726014,0.430267325,0.427766853,0.431684813,0.432569341,0.432817227,0.431838118,0.436222006,0.441393542,0.442870751,0.448773413,0,0.45502033,0.537920478,0.539036308,0.532028091,0.543594352,0.513093383,0.486694976,0.543766398,0.682038771,0.596074847,0.548531307,0.537923615,0.625083717,0.648836034,0.715547349,0.68100341,0.620007154,0.86171817,0.833893123,0.802822367,0.75399618,0.708934943,0.706776874,0.683794451,0.695345819,0.68213858,0.677221286,0.679742906,0.604702316,0.602065083,0.523901117,0.525801848,0.524142372,0.519247388,0.518656827,0.527215624,0.599493428,0.597367104,0.600512688,0.581089179,0.478280922,0.561815507,0.565075508,0.554531213,0.532459702,0.521554132,0.569707242,0.575204377,0.572192858,0.57426503,0.5762298,0.575016262,0.574355734,0.576817697,0.56569685,0.584920072,0.623562342,0.653089284,0,0.604178904,0,0.611292175,0.608303341,0.603156519,0.581241402,0,0,0,0.630740986,0.662084517,0,0,0.601746268,0.670950443,0.605686182,0,0,0,0,0,0,0,0
427,Gambia,Banjul,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404757479,0.407815642,0.408329353,0.405956372,0.409674568,0.410513996,0.410749244,0.409820056,0.408604054,0.413448172,0.414831856,0.419333877,0,0.425170997,0.505849339,0.506898642,0.509279304,0.511184933,0.527536012,0.562943856,0.628956467,0.709320322,0.671577661,0.61801194,0.606060606,0.483100415,0.501457564,0.570029304,0,0.516036724,0.543839912,0.551296009,0.530754787,0.537012835,0.476561823,0.462752859,0.527281499,0.536188887,0.476739074,0.473302432,0.484128003,0.483005975,0.495198531,0.641404654,0,0.607256377,0.601585188,0.500874307,0.509139659,0.506571947,0.504775203,0.520944757,0.504094863,0.437968673,0.584990396,0.477488804,0.468578875,0.428582844,0.419804826,0.420159091,0.424213228,0.510682125,0.560626236,0.612244163,0.610954779,0.610252968,0.450638826,0.530340797,0.430088289,0.623562342,0.515596803,0,0.529663506,0,0.482599086,0.422432875,0.418858694,0.484367835,0.52920137,0.548149529,0.504209819,0.498962242,0.7020718,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Ghana,Accra,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307719296,0.296137433,0.285192562,0.276255762,0.295473859,0.328022657,0.305208065,0.250392199,0.206359417,0.195441129,0.228079286,0.238646566,0.271186635,0.303192035,0.312874083,0.3237936,0.345734028,0.356277727,0.344679018,0.332012424,0.319216855,0.24323181,0.330920372,0.319390068,0.319028507,0.348289285,0.430195637,0.465257409,0.520781172,0.586510264,0.742081448,0.518268982,0.372391097,0.394038033,0.479394449,0.459566234,0.446875722,0.410737861,0.413930916,0.412760599,0.487469962,0.51092437,0.500133369,0.48070413,0.35092548,0.325259516,0.349235175,0.355673338,0.371278459,0.370551633,0.359636133,0.38122132,0.413889863,0.404519459,0.401273004,0.39748954,0.348942704,0.301099363,0.312326485,0.362864576,0.380202775,0.399868895,0.374138497,0.377408462,0.476474092,0.534336038,0.541075553,0.584756899,0.449553657,0.397219464,0.43265962,0.541428398,0.604265403,0.57643668,0.569915376,0.581556356,0.615417264,0.615930682,0.583836935,0.585877274,0.507109996,0.465928946,0.450331126,0.458691411,0.4416636,0.445586077,0.440551467,0.430990251,0.412744753,0.40334628,0.37577473,0.368898978,0.364391144,0,0,0
428,Ghana,Accra,Millet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604448617,0.658083185,0.438757788,0.574611985,0.580004242,0.634177138,0.577715266,0.533444249,0.49960701,0.466887142,0.499602246,0.498988274,0.498983408,0.4981012,0.528649313,0.485690401,0.475384288,0.550611032,0.452391211,0.417693049,0.489465844,0.444162437,0.475698035,0.535751082,0.545435834,0.57365294,0.583836935,0.576514615,0.600901352,0.709488222,0.733031674,0.682387492,0.710141162,0.745245845,0.798990749,0.749818592,0.670313583,0.608772187,0.585212675,0.552679446,0.576725026,0.557983193,0.606828488,0.622884225,0.633042042,0.636678201,0.649577425,0.655554781,0.644483363,0.650213242,0.662858755,0.663607483,0.666432831,0.641651555,0.657257507,0.634588563,0.621118012,0.623205658,0.610771793,0.623031631,0.613660619,0.603080957,0.610436495,0.576044494,0.615445702,0.620093674,0.633454306,0.637319317,0.60368634,0.60203575,0.581000062,0.608346514,0.752369668,0.547026645,0.742617005,0.73663805,0.737439652,0.751644222,0.722114104,0.704080584,0.799874529,0.979509716,0.916556291,0.869931987,0.783427099,0.843992451,0.8603711,0.872242175,0.845623396,0.876406732,0.82475233,0.785092698,0.765682657,0,0,0
428,Ghana,Accra,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571478692,0.614210973,0.603291958,0.596712446,0.590947718,0,0.599515842,0,0.651661318,0.586323388,0.597350512,0.596616415,0.607458062,0.617212357,0,1.208829441,0.767097374,0.647777685,0.657044377,0.642604691,0.638433709,0.602791878,0.589451913,0.618174325,0.586600803,0.624871952,0.624807948,0.647314656,0.79118678,0.823006338,0.79638009,0.777403472,0.866025808,0.85660442,0.841042893,0.87881964,0.832113414,0.762798885,0.877819012,0.720582062,0.755235153,0.746218487,0.733528941,0.744752877,0.729374527,0.747404844,0.712439757,0.718320664,0.742556918,0.804027127,0.810944221,0.875397106,1.017186952,0.9973497,0.96167151,0.913528591,0.886314467,0.82627267,1.075791227,1.061207723,1.120597652,1.134054408,1.20118149,1.145467788,1.164714446,1.055478594,1.240514682,1.241787122,1.200950485,1.135799404,0.97039372,1.247110354,1.226303318,1.311687548,1.732773012,1.395735253,1.342246273,1.310157636,1.193280754,1.392743345,1.34880803,1.360724308,1.324503311,1.376074234,1.593143698,1.535961417,1.694827407,1.441765008,1.364071073,1.160243004,1.137084574,1.153991676,1.097785978,0,0,0
428,Ghana,Accra,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472568918,0.493562389,0.482633566,0.442009219,0.437739051,0.492033986,0.457812097,0.370144989,0.358413725,0.369166578,0.380132144,0.390512562,0.379661289,0.368161757,0.388395414,0.36696608,0.367342405,0.410259201,0.355450237,0.342722502,0.329857416,0.338409475,0.361944157,0.381207501,0.401358444,0.430239705,0.460923896,0.445028826,0.470706059,0.586510264,0.597285068,0.561458063,0.606218065,0.633887271,0.639192599,0.596629848,0.531628014,0.484083908,0.456751356,0.440744368,0.487469962,0.490756303,0.500133369,0.507786053,0.522947774,0.525951557,0.530837466,0.564892949,0.560420315,0.545340138,0.557083421,0.557712672,0.561206594,0.537034454,0.546561505,0.523012552,0.516435201,0.518170996,0.506662965,0.506641106,0.493596585,0.478531629,0.498851329,0.470105277,0.489709483,0.494755591,0.508083141,0.519053876,0.513775609,0.477904667,0.469744731,0.504927607,0.645734597,0.623492736,0.627482586,0.609249515,0.5995013,0.647249191,0.619686572,0.601295097,0.643036386,0.683009477,0.752317881,0.722307165,0.636205899,0.707695534,0.704882347,0.708055413,0.684552273,0.682202968,0.692987165,0.652667423,0.645756458,0,0,0
429,Ghana,Bolgatanga,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241779447,0.263233274,0.263254673,0.265205532,0.218869525,0.196813594,0.163504321,0.16329926,0.184637373,0.173725448,0.162913776,0.18440871,0.184406912,0.205737452,0.21577523,0.20506928,0.216083767,0.194333306,0.226195605,0.257041876,0.287295169,0.296108291,0.38262668,0.288481352,0.319028507,0.338045482,0.389224624,0.394457368,0.500751127,0.51083152,0.542986425,0.483717716,0.337750065,0.359773856,0.361648444,0.354752882,0.346713922,0.374064838,0.371110477,0.328809291,0.35015448,0.443697479,0.43344892,0.399458362,0.309640129,0.221453287,0.265418733,0.278959481,0.280210158,0.279661609,0.289119244,0.296505471,0.294633462,0.292927884,0.262903003,0.251046025,0.251238747,0.224073944,0.249861188,0.253320553,0.266808965,0.275319567,0.275680998,0.278090446,0.377208656,0.376014249,0.356318047,0.394218134,0.366065121,0.335153923,0.333765993,0.41367563,0.396919431,0.388212458,0.385700305,0.387704237,0.392593772,0.396701117,0.358496364,0.354609929,0.365955667,0.27532165,0.280794702,0.279432699,0.3102161,0.325015727,0.310977506,0.292457671,0.276840993,0.248979185,0.268410522,0.245932652,0.239852399,0,0,0
429,Ghana,Bolgatanga,Millet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329699245,0.340009646,0.35100623,0.342557145,0.339247764,0.317088569,0.316108353,0.283052051,0.314969637,0.347450897,0.282383878,0.282036851,0.238644239,0.281535461,0.29129656,0.25903488,0.216083767,0.237518485,0.290822921,0.332012424,0.340497978,0.359560068,0.558428128,0.453327838,0.442523413,0.481458717,0.501894909,0.515828866,0.600901352,0.624349636,0.597285068,0.613284962,0.614878323,0.59105705,0.563498738,0.443441103,0.400647199,0.425407071,0.428204396,0.405764656,0.411946447,0.477310924,0.486796479,0.521327014,0.392210831,0.380622837,0.384158692,0.404491248,0.406304729,0.398517793,0.408997955,0.388280974,0.385829533,0.383596038,0.456621005,0.383542538,0.383836974,0.385127092,0.388672959,0.383404081,0.393543223,0.367092756,0.387266163,0.397272065,0.456621005,0.514545814,0.521280106,0.505913272,0.494509023,0.477904667,0.475925583,0.511011072,0.485781991,0.482324569,0.495078004,0.570479092,0.610111942,0.600271427,0.588958312,0.673244938,0.747595148,0.873616773,0.874172185,0.73812411,0.599400599,0.571398616,0.564942469,0.533606978,0.538581567,0.567672543,0.575862574,0.524971623,0.521217712,0,0,0
429,Ghana,Bolgatanga,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626428566,0.625179026,0.658136681,0.740365442,0.766043339,0,0.708518722,0,0.749410515,0.760048836,0.705959695,0.781025125,0.813559904,0.822949809,0,1.392312482,0.972376953,0.68016657,0.710900474,0.535503909,0.5852309,0.76142132,0.620475698,0.762415001,0.730678193,0.717066175,0.85014852,0.910286234,0.941412118,0.95544414,0.968325792,0.993348881,1.117173292,1.1821141,0.984020185,0.806256551,0.770475383,0.733460466,0.713673994,0.699594235,0.686577412,0.739495798,0.700186716,0.744752877,0.736255419,0.678200692,0.684500943,0.697398703,0.826619965,0.769069426,0.705168888,0.705965408,0.701508243,0.697447343,0.691850007,0.69735007,0.697885407,0.700231076,0.694058856,0.739422155,0.867129136,0.655522779,0.656383328,0.741574522,0.860300443,0.903753546,0.778620917,0.880420499,0.834885364,0.868917577,0.8962235,0.85168512,0.829383886,0.941121111,0.921075355,0.913874273,0.875378004,0.887357762,0.921847793,0.92506938,0.946256796,0.984804363,0.969536424,0.901565878,0.951679899,0.964562801,0.948481393,0.923550539,0.906025067,0.901304651,0.893075009,0.851305335,0.830258303,0,0,0
429,Ghana,Bolgatanga,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241779447,0.241297168,0.252285728,0.254155301,0.229813002,0.207747683,0.196205185,0.174185877,0.228081461,0.20629897,0.162913776,0.173561139,0.195254377,0.194909165,0.204986468,0.17268992,0.162062826,0.172740716,0.247738044,0.267751955,0.329857416,0.296108291,0.413650465,0.319390068,0.391067202,0.4097521,0.40971013,0.384343077,0.450676014,0.491911834,0.488687783,0.449166451,0.467653936,0.402604077,0.328006728,0.314440055,0.315894907,0.33005721,0.328290037,0.321813348,0.322691383,0.36302521,0.360096026,0.345294516,0.330282805,0.339100346,0.356219878,0.348699351,0.364273205,0.398517793,0.317326,0.331803742,0.322693792,0.327800251,0.318251003,0.327754533,0.321027287,0.322106295,0.326207662,0.321785568,0.313500534,0.308095706,0.334755497,0.324438853,0.32426709,0.323240319,0.343121082,0.413929041,0.404598292,0.359980139,0.302861734,0.383258304,0.373222749,0.376448444,0.362673421,0.371088341,0.355456523,0.354943105,0.332889481,0.323774283,0.3293601,0.296500238,0.333774834,0.379606685,0.4416636,0.42461732,0.435368508,0.430990251,0.40771128,0.40334628,0.405055878,0.416193719,0.392066421,0,0,0
430,Ghana,Ho,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28815478,0.293997132,0.354399263,0.399514514,0.545818728,0.569955539,0.807239819,0.589530967,0.337750065,0.342641768,0.417157275,0.505925986,0.416056707,0.396068652,0.378247217,0.430250455,0.432543769,0.475966387,0.39343825,0.319566689,0.232230097,0.342560554,0.314311657,0.313829416,0.315236427,0.314619311,0.317326,0.317684433,0.329708874,0.369647092,0.373599004,0.35041841,0.334984995,0.296897976,0.314061632,0,0.349519744,0.262209112,0.311782081,0.350923658,0.450003309,0.481562108,0.481689211,0.49717477,0.436709267,0.335153923,0.423388343,0.512227765,0.487263033,0.482324569,0.473202464,0.506784824,0.588890657,0.545986011,0.558230052,0,0,0,0,0.476617283,0.464009675,0.382679807,0.383538924,0.302719343,0.276840993,0.273877104,0.292811478,0.326333712,0.276752768,0,0,0
430,Ghana,Ho,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754759699,0.722188076,0.716992728,0.708000405,0.801201803,0.920821114,0,0,0,0,0.841042893,0.816254132,0.778180137,0.751796978,0.785041393,0.752063803,0.81702712,0.747966387,0.708588957,0.744752877,0.798183445,0.78200692,0.796256199,0.795034521,0.790192644,0.859959449,0.837458571,0.847158489,0.87828832,0.892732599,0.855126609,0.706136681,0.704864261,0.707233387,0.728761799,0,0.747065101,0.711897738,0.889399409,0.900483348,0.900006618,0.923543769,1.042560211,1.077529566,1.017917924,0.927879841,0.865319241,1.102323884,1.107819905,0.823480972,0.805940936,0.775408474,0.742744973,0.732122351,0.716992728,0,0,0,0,0.73812411,0.749250749,0.836129168,1.013268374,0.872242175,0.755020889,0.746937556,0.854033478,0.756715853,0.73800738,0,0,0
